caminho_imagem,classe
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-12/Empty/2012-09-12_06_31_24#061.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-28/Empty/2012-09-28_17_51_30#036.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-05/Empty/2012-10-05_08_52_50#097.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_10_22_41#005.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-13/Empty/2012-10-13_13_13_51#080.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-12/Empty/2012-09-12_07_18_22#012.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-28/Empty/2012-09-28_13_21_17#093.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-05/Empty/2012-10-05_08_42_50#096.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_16_22_56#019.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-13/Empty/2012-10-13_13_18_51#079.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-12/Empty/2012-09-12_06_20_57#046.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-28/Empty/2012-09-28_17_56_30#050.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-05/Empty/2012-10-05_08_42_50#095.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_10_32_41#052.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-13/Empty/2012-10-13_17_19_02#076.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-12/Empty/2012-09-12_06_41_49#099.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-28/Empty/2012-09-28_07_56_02#085.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-05/Empty/2012-10-05_08_27_49#099.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-12/Empty/2012-10-12_10_27_41#089.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-10-13/Empty/2012-10-13_16_54_01#027.jpg,1
PKLot/PKLotSegmented/PUC/Cloudy/2012-09-12/Empty/2012-09-12_07_07_55#028.jpg,1
